name,salary,area_name,published_at
"Python-программист (ИИ / ML, естественные языки)",,Москва,2021-08-04T19:34:40+0300
Программист Python,100000.0,Москва,2021-08-05T08:55:54+0300
Программист Python,135000.0,Москва,2021-08-05T11:11:51+0300
Программист Python Django,,Минск,2021-08-05T11:33:24+0300
Программист Python,,Минск,2021-08-05T11:57:37+0300
Программист Python,50000.0,Москва,2021-08-05T16:39:06+0300
Программист Python,,Москва,2021-08-06T09:43:04+0300
Программист Python,,Екатеринбург,2021-08-06T11:30:38+0300
Программист Python,,Уфа,2021-08-06T11:30:38+0300
Программист Python,,Краснодар,2021-08-06T11:30:38+0300
Программист Python,,Ростов-на-Дону,2021-08-06T11:30:38+0300
Программист Python,,Воронеж,2021-08-06T11:30:38+0300
Python-разработчик (middle),,Астана,2021-08-09T07:03:34+0300
"Junior программист python, django, удалённо",,Барнаул,2021-08-09T11:37:42+0300
Программист Python,,Москва,2021-08-09T11:51:58+0300
Программист Python (The Standoff),,Москва,2021-08-09T12:00:10+0300
Python-разработчик в команду Document Recognition,,Москва,2021-08-09T17:03:36+0300
Программист Python / Data Scientist (junior/mid),110000.0,Новосибирск,2021-08-10T08:27:44+0300
Программист Python,,Минск,2021-08-11T11:01:14+0300
Ведущий программист Python,,Нижний Новгород,2021-08-11T13:33:08+0300
Python-разработчик в новый продукт Контура,,Санкт-Петербург,2021-08-11T16:47:20+0300
Python-разработчик в новый продукт Контура,,Екатеринбург,2021-08-11T16:47:20+0300
Python-разработчик в новый продукт Контура,,Москва,2021-08-11T16:47:20+0300
Программист Python (Senior),,Екатеринбург,2021-08-12T09:12:13+0300
Программист Python (Senior),,Москва,2021-08-12T09:12:13+0300
Программист Python (Senior),,Калининград,2021-08-12T09:12:13+0300
Программист Python,20000.0,Москва,2021-08-12T15:11:43+0300
Программист Python,,Москва,2021-08-12T17:35:39+0300
Python-разработчик (All Cups),,Москва,2021-08-12T21:36:09+0300
Программист Python,67500.0,Красноярск,2021-08-13T08:45:42+0300
Разработчик на Python в Яндекс.Образование,,Москва,2021-08-13T13:47:49+0300
Python-разработчик в команду CDC Mobile,,Москва,2021-08-13T14:05:23+0300
Программист Python,350000.0,Москва,2021-08-13T14:57:27+0300
Программист Python or Ruby on Rails,145000.0,Москва,2021-08-14T04:09:05+0300
Python-разработчик в Яндекс.Услуги,,Москва,2021-08-15T17:19:33+0300
Стажер-программист Python,,Санкт-Петербург,2021-08-16T09:23:34+0300
Программист Python,22500.0,Москва,2021-08-16T10:09:37+0300
Разработчик на Python,60000.0,Новосибирск,2021-08-16T10:41:19+0300
Программист Python Odoo/Django,,Минск,2021-08-16T12:34:32+0300
Backend разработчик на Python,275000.0,Санкт-Петербург,2021-08-16T15:57:29+0300
Разработчик на Python в сервисы для малого и среднего бизнеса,,Москва,2021-08-17T10:31:15+0300
Python-разработчик,,Москва,2021-08-17T11:25:03+0300
Старший Python-разработчик — Департамент финансового консультирования,,Москва,2021-08-17T11:34:50+0300
Python-разработчик во внутренний каталог сервисов,,Москва,2021-08-17T14:24:36+0300
"Проверяющий преподаватель по курсу ""Python-разработчик""",,Москва,2021-08-17T15:19:26+0300
Программист Python,60000.0,Дзержинск (Нижегородская область),2021-08-17T16:47:16+0300
Python Developer (Django) / Разработчик на Python (Django),100000.0,Санкт-Петербург,2021-08-17T17:18:51+0300
Python-разработчик (удаленно),185000.0,Москва,2021-08-17T22:22:16+0300
Программист Python,100000.0,Москва,2021-08-18T08:29:41+0300
Python-разработчик,,Москва,2021-08-18T12:00:17+0300
Программист Python,,Уфа,2021-08-18T13:13:22+0300
Программист Python,,Казань,2021-08-18T13:16:03+0300
Программист Python,,Екатеринбург,2021-08-18T13:16:03+0300
Программист Python,,Стерлитамак,2021-08-18T13:16:03+0300
Программист Python,,Салават,2021-08-18T13:16:03+0300
Python-разработчик,,Бишкек,2021-08-19T07:19:13+0300
Программист Python/Разработчик Python (Дистанционная работа),,Екатеринбург,2021-08-19T10:03:47+0300
Программист Python/Разработчик Python (Дистанционная работа),,Новосибирск,2021-08-19T10:03:47+0300
Программист Python/Разработчик Python (Дистанционная работа),,Владимир,2021-08-19T10:03:47+0300
Программист Python/Разработчик Python (Дистанционная работа),,Красноярск,2021-08-19T10:03:47+0300
Программист Python/Разработчик Python (Дистанционная работа),,Нижний Новгород,2021-08-19T10:03:47+0300
Программист Python/Разработчик Python (Дистанционная работа),,Казань,2021-08-19T10:03:47+0300
Программист Python/Разработчик Python (Дистанционная работа),,Тюмень,2021-08-19T10:03:47+0300
Программист Python,,Москва,2021-08-19T15:43:01+0300
Разработчик на Python  в FinTech-проект,,Санкт-Петербург,2021-08-20T04:05:33+0300
Программист Python,65000.0,Красноярск,2021-08-20T06:04:17+0300
Программист Python (Middle),110000.0,Ижевск,2021-08-20T11:30:15+0300
Python-разработчик (Middle),220000.0,Москва,2021-08-22T12:34:55+0300
Программист Python,,Дедовск,2021-08-22T12:39:55+0300
Программист Python,,Красногорск,2021-08-22T12:39:55+0300
Программист Python,,Истра,2021-08-22T12:39:55+0300
Программист Python,130000.0,Москва,2021-08-22T23:59:06+0300
Программист Python,,Москва,2021-08-23T12:47:37+0300
Программист Python,,Санкт-Петербург,2021-08-23T19:13:31+0300
Python-разработчик в Яндекс.Лицей,,Санкт-Петербург,2021-08-23T19:32:17+0300
Программист Python,,Алматы,2021-08-24T10:17:43+0300
Python-разработчик,,Санкт-Петербург,2021-08-24T11:43:03+0300
Python-разработчик (Ассистент B2B Салют),,Самара,2021-08-24T12:58:13+0300
Стажер-программист Python,18.0,Вологда,2021-08-25T10:40:51+0300
Python-разработчик платежно-финансовых систем,,Москва,2021-08-25T11:50:51+0300
Python-разработчик платежно-финансовых систем,,Санкт-Петербург,2021-08-25T11:50:51+0300
Middle python-разработчик (aiohttp),185000.0,Москва,2021-08-25T16:01:35+0300
Python-разработчик,200000.0,Москва,2021-08-25T23:08:13+0300
Python-разработчик,200000.0,Новосибирск,2021-08-25T23:08:13+0300
Python-разработчик,200000.0,Санкт-Петербург,2021-08-25T23:08:13+0300
Python-разработчик,,Санкт-Петербург,2021-08-26T12:04:42+0300
Программист Python,100000.0,Екатеринбург,2021-08-26T20:07:19+0300
Программист Python,210000.0,Москва,2021-08-26T21:18:36+0300
Программист Python опыт от 3х лет (в офис),110000.0,Казань,2021-08-27T09:55:47+0300
Программист Python,70000.0,Омск,2021-08-27T12:26:35+0300
Программист Python,70000.0,Пермь,2021-08-27T12:26:35+0300
Программист Python,70000.0,Ростов-на-Дону,2021-08-27T12:26:35+0300
Программист Python,70000.0,Воронеж,2021-08-27T12:26:35+0300
