area_name,count,percent
Новые Бурасы,6,0.00009
Кобралово,6,0.00009
Коашва,6,0.00009
Каспи,6,0.00009
Раздольная (Краснодарский край),6,0.00009
Касумкент,6,0.00009
Солнечный (Кемеровская область),6,0.00009
Панкрушиха,6,0.00009
Славгород,6,0.00009
Зырянское,6,0.00009
Лог,6,0.00009
Белыничи,6,0.00009
Лунино (Пензенская область),6,0.00009
Новощербиновская,6,0.00009
Белоярск,6,0.00009
Ключи (Камчатский край),6,0.00009
Александрия (Ставропольский край),6,0.00009
Бабстово,6,0.00009
Новогорный,6,0.00009
Ключи,6,0.00009
Ломинцевский,6,0.00009
Карасу,6,0.00009
Кобулети,6,0.00009
Карагач (Кабардино-Балкария),6,0.00009
Республика Гаити,6,0.00009
Боговарово,6,0.00009
Ивановское (Ставропольский край),6,0.00009
Птичник (Еврейская АО),6,0.00009
Серноводское,6,0.00009
Малодельская,6,0.00009
Ильинка,6,0.00009
Большой Луг,6,0.00009
Пуровск,6,0.00009
Степное (Ставропольский край),6,0.00009
Биракан,6,0.00009
Итанца,6,0.00009
Партизанское,6,0.00009
Чигири (Амурская область),6,0.00009
Лешуконское,6,0.00009
Староджерелиевская,6,0.00009
Староалейское,6,0.00009
Яренск,6,0.00009
Республика Коми,6,0.00009
Павлоградка,6,0.00009
Каменка (Архангельская область),6,0.00009
Синдор,6,0.00009
Коелга,6,0.00009
Спирово (Тверская область),6,0.00009
Кошурниково,6,0.00009
Теньгушево,6,0.00009
Еманжелинка,6,0.00009
Хуст,6,0.00009
Успенка,6,0.00009
Плотниково,6,0.00009
Муезерский,6,0.00009
Арсеньево,6,0.00009
Круглое,6,0.00009
Урдома,6,0.00009
Шкуринская,6,0.00009
Упорово,6,0.00009
Глажево,6,0.00009
Московское (Ставропольский край),6,0.00009
Саргатское,6,0.00009
Элитный (Новосибирская область),6,0.00009
Глядянское,6,0.00009
Новый Свет,6,0.00009
Головеньковский,6,0.00009
Удобная,6,0.00009
Бакчар,6,0.00009
Угловское,6,0.00009
Сарс,6,0.00009
Арпачин,6,0.00009
Углеуральский,6,0.00009
Переясловская,6,0.00009
Балаганск,6,0.00009
Новый Городок,6,0.00009
Кырен,6,0.00009
Тёткино,6,0.00009
Горячеводский,6,0.00009
Байсун,6,0.00009
Кубанский (Новопокровский район),6,0.00009
Тюменцево,6,0.00009
Выдрино,6,0.00009
Верхняя Сысерть,6,0.00009
Верхнеднепровск,6,0.00009
Некрасовка (Хабаровский край),6,0.00009
Нерчинский Завод,6,0.00009
Петропавловское,6,0.00009
Кулотино,6,0.00009
Рудничный (Свердловская область),6,0.00009
Винницы,6,0.00009
Федотово,6,0.00009
Петелино (Тюменская область),6,0.00009
Власиха (Алтайский край),6,0.00009
Намцы,6,0.00009
Ушачи,6,0.00009
Войвож,6,0.00009
Вологодская область,6,0.00009
Песчаный (Ростовская область),6,0.00009
Уфимский (Свердловская область),6,0.00009
Великий Бурлук,6,0.00009
Хиславичи,6,0.00009
Оредеж,6,0.00009
Васильевка,6,0.00009
Октябрьский (Сысертский городской округ),6,0.00009
Савинский,6,0.00009
Усть-Кинельский,6,0.00009
Усть-Кан,6,0.00009
Всеволодо-Вильва,6,0.00009
Мучкапский,6,0.00009
Сахалинская область,6,0.00009
Славянка,6,0.00009
Мирской (Кавказский район),6,0.00009
Николаевка,6,0.00009
Джаркурган,6,0.00009
"Мирный (Московская область, Люберецкий район)",6,0.00009
"Новониколаевка (Ростовская область, Азовский район)",6,0.00009
Чарск (Шар),6,0.00009
Роговская,6,0.00009
Покровское (Свердловская область),6,0.00009
Докшицы,6,0.00009
Отрадо-Кубанское,6,0.00009
Чарышское,6,0.00009
Бродокалмак,6,0.00009
Терновская,6,0.00009
Новолеушковская,6,0.00009
Толочин,6,0.00009
Красногорский (Кемеровская область),6,0.00009
Шумилино,6,0.00009
Ткибули,6,0.00009
Починки  ( Нижегородская область),6,0.00009
Шелопугино (Забайкальский край),6,0.00009
Поти,6,0.00009
Потьма,6,0.00009
Мироновка,6,0.00009
Юрла,6,0.00009
Гуляйполе,6,0.00009
Крапивна (Тульская область),6,0.00009
Красная Заря,6,0.00009
Турунтаево,6,0.00009
Турки,6,0.00009
Красные Ткачи,6,0.00009
Еланцы,6,0.00009
Ясная Поляна (Ставропольский край),6,0.00009
Двубратский,6,0.00009
Арбузинка,6,0.00009
Нижний Чир,6,0.00009
Осиновая Гора,6,0.00009
Бурабай,6,0.00009
Тросна,6,0.00009
Перелюб,6,0.00009
Демино (Ставропольский край),6,0.00009
Чамлыкская,6,0.00009
Большой Уссурийский,6,0.00009
Туров,6,0.00009
Шуйское,5,0.00008
Шелек,5,0.00008
Кочки,5,0.00008
Шедок,5,0.00008
Агеево,5,0.00008
Белое Море,5,0.00008
Костромская область,5,0.00008
Шерловая Гора,5,0.00008
Шварцевский,5,0.00008
Александрийская,5,0.00008
Селезнёво (Ленинградская область),5,0.00008
Шипицыно,5,0.00008
Саянский,5,0.00008
Красный Чикой,5,0.00008
Шамары (Свердловская область),5,0.00008
Бахтемир,5,0.00008
Бекешевская,5,0.00008
Сенно,5,0.00008
Беликово (Московская область),5,0.00008
Краснотуранск,5,0.00008
Бар,5,0.00008
Симоненко,5,0.00008
Балтым,5,0.00008
Кожва,5,0.00008
Бахт,5,0.00008
Селитренное,5,0.00008
Байбек,5,0.00008
Красногвардеец,5,0.00008
Сатинка,5,0.00008
Астара,5,0.00008
Сладково,5,0.00008
Русский Камешкир,5,0.00008
Гусино,5,0.00008
Аргудан,5,0.00008
Брусянский,5,0.00008
Джамбай,5,0.00008
Димитров,5,0.00008
Доброполье,5,0.00008
Южный (Ростовская область),5,0.00008
Долгое,5,0.00008
Атиг,5,0.00008
Токмак,5,0.00008
Токарево (Свердловская область),5,0.00008
Дудаченский,5,0.00008
Юца,5,0.00008
Дьяконово,5,0.00008
Чебеньки,5,0.00008
Борогонцы,5,0.00008
Елкин,5,0.00008
Чегем Второй,5,0.00008
Емецк,5,0.00008
Телеханы,5,0.00008
Телави,5,0.00008
Черемное,5,0.00008
Ершичи,5,0.00008
Атамановка (Читинский район),5,0.00008
Бурла,5,0.00008
Ефимовский,5,0.00008
Цильна,5,0.00008
Верхние Серги,5,0.00008
Верхняя Тойма,5,0.00008
Фоки,5,0.00008
Ветютнев,5,0.00008
Харьковская область,5,0.00008
Артемовский (Иркутская область),5,0.00008
Винсады,5,0.00008
Вольное (Адыгея),5,0.00008
Варандей,5,0.00008
Ворошнево,5,0.00008
Усть-Ишим,5,0.00008
Быстрогорский,5,0.00008
Высокий (Мурманская область),5,0.00008
Успенское (Московская область),5,0.00008
Газалкент,5,0.00008
Цементный (Свердловская область),5,0.00008
Улькан,5,0.00008
Углянец,5,0.00008
Горняцкий,5,0.00008
Городок (Львовская область),5,0.00008
Горьковское,5,0.00008
Убинское,5,0.00008
Убей,5,0.00008
Большие Тарханы,5,0.00008
Жаворонки (Крым),5,0.00008
Шалкар,5,0.00008
Бешенковичи,5,0.00008
Берестовица,5,0.00008
Ачхой-Мартан,5,0.00008
Старая Кулатка,5,0.00008
Каменск,5,0.00008
Чугуев,5,0.00008
Спокойная,5,0.00008
Спирово (Ивановская область),5,0.00008
Канашево,5,0.00008
Карабалык,5,0.00008
Чукотский АО,5,0.00008
Чулково (Рязанская область),5,0.00008
Чунджа,5,0.00008
Сосновка (Мурманская область),5,0.00008
